Horizon,Accuracy,Precision,Recall,F1_score,AUC,correct_down,incorrect_down,correct_up,incorrect_up,OBV,%K,%D,MACD,Signal
16,0.8871989860583016,0.8668846560689679,0.8961625282167043,0.89920724801812,0.9559362726549145,0.8757225433526011,0.12427745664739884,0.8961625282167043,0.1038374717832957,0.2583175759530658,0.1651568028683707,0.1654712946218846,0.19980146324603532,0.21125286331064355
17,0.8681875792141952,0.8448338299051383,0.890625,0.8847006651884701,0.9430181713447843,0.8387096774193549,0.16129032258064516,0.890625,0.109375,0.26291262501046925,0.16163846044863608,0.16816824943585143,0.1943776565343761,0.2129030085706672
18,0.9011406844106464,0.8767582314053431,0.9151376146788991,0.9109589041095891,0.9680296020999559,0.8838526912181303,0.11614730878186968,0.9151376146788991,0.08486238532110092,0.2654437539035376,0.1690534911519608,0.1600556809167713,0.19964920672619185,0.20579786730153837
19,0.8833967046894804,0.8480971868795848,0.9243119266055045,0.8975501113585745,0.9478259739584686,0.8328611898016998,0.1671388101983003,0.9243119266055045,0.07568807339449542,0.26762982556794795,0.16508273700797918,0.16598029114894772,0.19376702747626234,0.2075401187988627
20,0.8808618504435995,0.8488311269928066,0.9130434782608695,0.8946188340807174,0.9532972748075723,0.8409090909090909,0.1590909090909091,0.9130434782608695,0.08695652173913043,0.2701280456287522,0.16614960005402574,0.16170230052970425,0.19773811088335352,0.20428194290416432
21,0.8821292775665399,0.8612758950823121,0.8861047835990888,0.8932261768082663,0.9460234298730882,0.8771428571428571,0.12285714285714286,0.8861047835990888,0.11389521640091116,0.2710165789473881,0.16733238901143674,0.1655724010953874,0.19636093575910116,0.1997176951866866
22,0.8846641318124208,0.8538068767915454,0.9234234234234234,0.9001097694840833,0.9571223397310354,0.8347826086956521,0.16521739130434782,0.9234234234234234,0.07657657657657657,0.28536547766389403,0.1660935204758664,0.16395864259873538,0.18826311646780408,0.1963192427937001
23,0.8732572877059569,0.8489950533682996,0.8997772828507795,0.8898678414096917,0.9576968426568846,0.8382352941176471,0.16176470588235295,0.8997772828507795,0.10022271714922049,0.2899044555860066,0.16260491803395877,0.16343720329056327,0.19161854266999798,0.19243488041947354
24,0.9226869455006337,0.9057581626420316,0.9433551198257081,0.9341963322545846,0.9726150392817059,0.8939393939393939,0.10606060606060606,0.9433551198257081,0.05664488017429194,0.28720474026235304,0.161251917123696,0.16156435340090713,0.19460499657775315,0.19537399263529068
25,0.9163498098859315,0.897106611772841,0.9303370786516854,0.9261744966442953,0.9746015155474261,0.8982558139534884,0.10174418604651163,0.9303370786516854,0.0696629213483146,0.289861161453932,0.16119293569881146,0.16293379017661827,0.19034593116886536,0.19566618150177295
26,0.8910012674271229,0.861523381398578,0.8983451536643026,0.8983451536643026,0.9603728248653257,0.8825136612021858,0.11748633879781421,0.8983451536643026,0.1016548463356974,0.30207585945433824,0.16342709084703055,0.15785505354137286,0.18827725864388214,0.1883647375133762
27,0.8859315589353612,0.8522718074374305,0.9002375296912114,0.8938679245283019,0.9527264277599917,0.8695652173913043,0.13043478260869565,0.9002375296912114,0.0997624703087886,0.3062817429012666,0.16180102691389533,0.15622634848748626,0.18538711184520315,0.19030376985214867
28,0.8922686945500634,0.8519274791032247,0.9176755447941889,0.8991696322657177,0.9649554376384524,0.8643617021276596,0.1356382978723404,0.9176755447941889,0.08232445520581114,0.3019047694619958,0.1596850151210414,0.16239731057000853,0.18949465196881315,0.18651825287814114
29,0.8935361216730038,0.8450392238214429,0.9221105527638191,0.8973105134474328,0.9578230024804328,0.8644501278772379,0.13554987212276215,0.9221105527638191,0.07788944723618091,0.319766204822387,0.15434664600647907,0.1563383476504798,0.18446720711212788,0.1850815944085263
30,0.870722433460076,0.8320838237069226,0.8928571428571429,0.8802816901408451,0.9459349593495935,0.8455284552845529,0.15447154471544716,0.8928571428571429,0.10714285714285714,0.31681121798531575,0.15732069599189016,0.1580877590716255,0.1819979074025275,0.18578241954864122
